TÁBUA,ALLG-72,AMERICAN EXPERIENCE,AT2000 (Suavizada 10%)_FEM,AT2000 (Suavizada 10%)_MAS,AT-2000 FEMALE,AT-2000 MALE,AT-2000 MEDIA,AT-49 FEMALE,AT-49 MALE,AT-50,AT-55,AT-71,AT-83 FEMALE (Basic),AT-83 FEMALE (IAM),AT-83 MALE (Basic),AT-83 MALE (IAM),BR-EMSmt-v.2010-f,BR-EMSmt-v.2010-m,BR-EMSsb-v.2010-f,BR-EMSsb-v.2010-m,CSG-60,CSO-41,CSO-58,CSO58 - FEM - AGE LAST,CSO58 - FEM - AGE NEAREST,CSO58 - MAS - AGE LAST,CSO58 - MAS - AGE NEAREST,CSO58 FEMALE,CSO58 MALE,CSO80,EB7-75,GAM-71 FEMALE,GAM-71 MALE,GAM-83 - FEMALE,GAM83_BÁSICA - FEMALE,GAM83_BÁSICA - MASC,GAM-83 - MASC,GAM-94 FEMALE,GAM-94MALE,GKF-95,GKM-70,GKM-80,GKM-95,GR-95 MALE,GR-95FEMALE,GRUPAL AMERICANA,HUNTER SEMITROPICAL,Prudential-50,RENTIERS FRANCAIS,Rentiers Français,RP-2000 FEMALE,RP-2000 MEDIA,RP-2000MALE,SGB-51,SGB-71,SGB-75,UP-94 FEMALE,UP-94 MALE,USTP-61,X-17,2012 IAM Basic Table – Male. ANB,2012 IAM Basic Table – Female. ANB,Tabla de Mortalidad RV-2004 – Hombres,Tabla de Mortalidad RV-2004 – Mujeres,CPM2014 Private – Male,CPM2014 Private – Female,2007 Standard Mortality Table for Post Annuitization - Male,2007 Standard Mortality Table for Post Annuitization - Female,CL5 (2010-2013),CL6 (2010-2013),IBGE 2006  Ambos os Sexos,IBGE 2007  Ambos os Sexos,IBGE 2008  Ambos os Sexos,IBGE 2009  Ambos os Sexos,IBGE 2012  Ambos os Sexos,IBGE 2012  Mulheres,IBGE 2012  Homens,IBGE 2013  Ambos os Sexos,IBGE 2013  Mulheres,IBGE 2013  Homens,IBGE 2014  Ambos os Sexos,IBGE 2014  Mulheres,IBGE 2014  Homens,IBGE 2015  Ambos os Sexos,IBGE 2015 Mulheres,IBGE 2015  Homens,IBGE 2016  Ambos os Sexos,IBGE 2016 Mulheres,IBGE 2016  Homens,IBGE 2017  Ambos os Sexos,IBGE 2017 Mulheres,IBGE 2017  Homens,IBGE 2018  Ambos os Sexos,IBGE 2018 Mulheres,IBGE 2018  Homens,IBGE 2019  Ambos os Sexos,IBGE 2019 Mulheres,IBGE 2019  Homens,IBGE 2020  Ambos os Sexos,IBGE 2020 Mulheres,IBGE 2020  Homens,BR-EMSmt-v.2015-f,BR-EMSmt-v.2015-m,BR-EMSsb-v.2015-f,BR-EMSsb-v.2015-m,BR-EMSmt-v.2021-f,BR-EMSmt-v.2021-m,BR-EMSsb-v.2021-f,BR-EMSsb-v.2021-m,BENTZIEN,Experiência CAP,GRUPAL AMERICANA,IAPC,IBA (FERROVIARIOS),MULLER,RP-2000 DISABLED FEMALE,RP-2000 DISABLED MALE,RRB-44,TASA/1927,WINKLEVOSS,ZIMMERMANN,ZIMMERMANN (FERR. ALEMAES),MI-2006 Masculino,MI-2006 Feminino,Pri-2012 Male Disabled Retiree,Pri-2012 Female Disabled Retiree,MI-85 Masculino,MI-85 Feminino,ALVARO VINDAS,GRUPO AMERICANA,HUNTER'S,IAPB-57 Forte,IAPB-57 FRACA,IBA (FERROVIARIOS),LIGHT FORTE,LIGHT MEDIA,LIGHT FRACA,MULLER,PRUDENTIAL (FERR. APOSENT.),RGPS-99/02 M.M,RRB-1944 Mod - Fem,RRB-1944 Mod - Masc,TASA-1927,WYATT 1985 ,ZIMMERMANN EMPR. ESCRIT,Atuários Ingleses,Hubbard Laffitte,J.P. Jansen,Kinkelin,Moser,Samuel Dumas
46,0.00412,0.01156,0.001035,0.001974,0.001148,0.002198,0.001673,0.002196,0.004116,0.004116,0.003244,0.00332,0.001241,0.001231,0.002745,0.002693,0.0014,0.00295,0.00104,0.00215,0.0067,0.00923,0.00583,0.0047245,0.00453,0.0060941,0.00583,0.00328,0.00446,0.00492,0.005881,0.001519,0.003318,0.001117,0.001241,0.002745,0.002471,0.001033,0.001722,0.0014197,0.004631,0.0040889,0.002955,0.002941, 0.0014160,0.00735,0.0152,0.003871,0.01048,0.01048,0.001223,0.00142,0.001616,0.010653,0.007443,0.008355,0.001111,0.001852,0.00521,0.00551,0.001464,0.000917,0.003083154,0.00093472,0.00232,0.00102,0.00156,0.00081,0.001496,0.000693,0.005263752961752,0.005127497974642,0.005016434703187,0.004894408175094,0.004246772083451,0.00290511,0.00564673527029,0.003857304386003,0.002597778098823,0.005146696978368,0.004062611200779,0.002785216676474,0.00538881282329,0.003979431369032,0.002730865635155,0.005267916930741,0.003886,0.002674,0.005159,0.003813337014362,0.002618260970798,0.005046207071349,0.003738725388375,0.002573158807026,0.004945825244148,0.003664213565219,0.002526821599243,0.004843637770135,0.003599660856842,0.002480867028656,0.004753571647041,0.0015758,0.0023466,0.0009663,0.0017246,0.0016056642,0.0025148862,0.0010669983,0.0018018142,0.0507,0.074565748046657,0.088,0.0639,0.0525,0.044,0.008184,0.023847,0.027,0.00005,0.01845,0.0525,0.0525,0.01539851,0.01087498,0.01985,0.01329,0.020554305,0.0123293,0.001271,0.001,0.00607,0.0523,0.00259,0.0115,0.00772,0.00457,0.00142,0.00236,0.0045,0.00405,0.00332,0.00221,0.00119,0.00287,0.00574,8.414,7.028,7.75,8.16,8.18,11.97
47,0.00455,0.012,0.001141,0.002211,0.001267,0.002463,0.001865,0.002391,0.004657,0.004657,0.003535,0.00375,0.001374,0.001356,0.0031,0.003009,0.00152,0.00317,0.00112,0.00231,0.00731,0.00991,0.00636,0.0051345,0.00492,0.0066541,0.00636,0.00364,0.00494,0.00532,0.006459,0.001654,0.003754,0.001237,0.001374,0.0031,0.00279,0.001112,0.001899,0.001502,0.005103,0.0045245,0.003233,0.003219, 0.0014920,0.00786,0.0159,0.004387,0.01097,0.01097,0.001326,0.00153,0.001734,0.011525,0.008146,0.009098,0.001196,0.002042,0.00573,0.006,0.001615,0.000983,0.003422495,0.00096821,0.00249,0.00111,0.00173,0.00088,0.001641,0.00075,0.005628875771157,0.005485819135286,0.005371214515167,0.00524214142606,0.004575565564017,0.00315918,0.006057328111235,0.004156123331701,0.002840126251223,0.005508332361363,0.004379358253853,0.00303021099709,0.005782993384719,0.004291323444341,0.002971047056873,0.005655307782791,0.00419,0.00291,0.005538,0.00411151192765,0.002849959134389,0.005419269957139,0.004032511690892,0.00280190812055,0.00531163196,0.003953249918337,0.002751327400993,0.005202371947566,0.003883943942257,0.002700727639197,0.005104634597706,0.0017322,0.0025429,0.0010661,0.0018463,0.0017536568,0.0027404001,0.0011674964,0.0019683286,0.0495,0.073132268631732,0.088,0.0633,0.052,0.043,0.008959,0.025124,0.028,0.00006,0.01924,0.052,0.052,0.01636242,0.0110657,0.02007,0.0133,0.020990949,0.012589762,0.001383,0.00107,0.0064,0.0543,0.00275,0.0126,0.00838,0.00501,0.00165,0.00256,0.005,0.00447,0.00374,0.00249,0.00129,0.00322,0.00656,8.708,7.041,7.95,8.45,8.46,12.29
48,0.00502,0.01251,0.001261,0.00246,0.0014,0.00274,0.00207,0.002606,0.005246,0.005246,0.003849,0.00423,0.001518,0.001499,0.003487,0.003343,0.00164,0.00341,0.00121,0.00249,0.00798,0.01064,0.00695,0.0055894,0.00535,0.0072739,0.00695,0.00403,0.00547,0.00574,0.007123,0.001802,0.004228,0.001366,0.001518,0.003487,0.003138,0.001206,0.002102,0.0016022,0.00562,0.0049996,0.003548,0.003534, 0.0015700,0.00841,0.01667,0.004952,0.01151,0.01151,0.001434,0.001647,0.00186,0.012488,0.008951,0.009916,0.001297,0.00226,0.00633,0.00655,0.001808,0.001072,0.003509205,0.001002838,0.00265,0.0012,0.00192,0.00097,0.001798,0.000811,0.005996996967298,0.005848093442304,0.005730774683437,0.005596563715041,0.004928011557087,0.0034173,0.006513576306216,0.004477315301296,0.003089842348095,0.005909760960589,0.004716580803074,0.003278648650962,0.006218368950052,0.00462195192297,0.00321396269909,0.006082145548155,0.004514,0.00315,0.005954,0.004429170995953,0.003086111097673,0.005828901743626,0.00434504658025,0.003033100106865,0.005712026744327,0.004260606131106,0.002979137627795,0.005595565197748,0.004186118312131,0.002924774925635,0.005488209228435,0.0019093,0.0027966,0.001167,0.0020009,0.0019163234,0.0029891469,0.0012785896,0.0021525217,0.0493,0.07181668648946,0.089,0.0628,0.0516,0.042,0.009775,0.026404,0.029,0.00006,0.02009,0.0516,0.0516,0.01736583,0.01128051,0.02029,0.01334,0.021459235,0.012870618,0.001511,0.00116,0.00676,0.0578,0.00295,0.0139,0.00904,0.00548,0.00192,0.00279,0.0057,0.00491,0.00421,0.00281,0.0014,0.0036,0.00779,9.03,7.056,8.22,8.76,8.82,12.63
49,0.00554,0.01311,0.001393,0.002721,0.001548,0.003028,0.002288,0.002845,0.00588,0.00588,0.004187,0.00474,0.001672,0.001657,0.003903,0.003694,0.00178,0.00367,0.00131,0.00268,0.00872,0.01145,0.0076,0.0060941,0.00583,0.0079586,0.0076,0.00446,0.00606,0.00621,0.007835,0.001967,0.00474,0.001505,0.001672,0.003903,0.003513,0.00131,0.002326,0.0017249,0.006185,0.0055157,0.003906,0.003871, 0.0016530,0.00902,0.01752,0.005563,0.0121,0.0121,0.00155,0.001773,0.001995,0.01355,0.009811,0.010817,0.001408,0.002501,0.007,0.00716,0.002032,0.001168,0.00363738,0.001070731,0.00283,0.0013,0.00217,0.00105,0.001967,0.000877,0.006378335222498,0.006241303854836,0.006104725989055,0.00596670306304,0.005305465685385,0.00368456,0.007013069658003,0.004820754514072,0.003343146634574,0.00635513544943,0.005076243245275,0.003535455207152,0.006693509711134,0.004973626263281,0.003464708357398,0.006547342894032,0.004861,0.003398,0.006407,0.00476825865187,0.003331053153565,0.006274536312768,0.004678376925064,0.003271567336241,0.00614699128723,0.004588347738841,0.003214703046326,0.006023138623531,0.004508267821482,0.003157146219412,0.005904828018514,0.0021023,0.0030327,0.0012926,0.0021789,0.0020948383,0.0032632387,0.0014010057,0.0023562893,0.0492,0.070621161347232,0.09,0.0624,0.0512,0.041,0.010634,0.027687,0.03,0.00007,0.02097,0.0512,0.0512,0.01840574,0.01151855,0.0205,0.01342,0.02196144,0.01317346,0.001657,0.00125,0.00715,0.0618,0.00311,0.0153,0.0098,0.00601,0.00223,0.00309,0.0064,0.00541,0.00473,0.00315,0.00153,0.00401,0.0087,9.38,7.074,8.47,9.09,9.27,12.97
50,0.0061,0.01378,0.001538,0.002994,0.00171,0.00333,0.00252,0.003109,0.006557,0.006557,0.00455,0.00529,0.00183,0.00183,0.004343,0.004057,0.00193,0.00396,0.00142,0.0029,0.00952,0.01232,0.00832,0.0066541,0.00636,0.0087133,0.00832,0.00494,0.00671,0.00671,0.008625,0.002151,0.005285,0.001647,0.00183,0.004343,0.003909,0.001428,0.002579,0.0018738,0.006802,0.0060938,0.004309,0.004218, 0.0017420,0.00969,0.01845,0.006219,0.01275,0.01275,0.001676,0.001907,0.002138,0.014722,0.010763,0.011809,0.001536,0.002773,0.00774,0.00784,0.002285,0.00129,0.003817751,0.001171306,0.00301,0.00142,0.00241,0.00118,0.002148,0.00095,0.006781438391334,0.006633211751249,0.006501052065564,0.00635947983717,0.005711644986073,0.0039727,0.007550654682976,0.005188123276385,0.003605097863847,0.006842445843947,0.005463466689458,0.00381280831595,0.007205240859889,0.005352231354749,0.003735194583211,0.007048613170216,0.005235,0.003667,0.006894,0.005133880279044,0.003595879820135,0.006755270999533,0.005037930564772,0.00352893527883,0.006616070341772,0.004942091110776,0.003469359486479,0.006484697248432,0.004856077954495,0.003408548301789,0.006354198021583,0.0022899,0.0033904,0.0014107,0.0023873,0.0022907592,0.0035646488,0.0015362853,0.0025803187,0.049,0.069548120829698,0.091,0.0619,0.051,0.04,0.011535,0.028975,0.031,0.00008,0.02191,0.051,0.051,0.01949784,0.01178627,0.02071,0.01354,0.0225,0.013500001,0.001823,0.00136,0.0076,0.0668,0.00344,0.017,0.0105,0.00655,0.0026,0.00347,0.0073,0.00597,0.00535,0.00357,0.00168,0.00448,0.01012,9.765,7.095,8.70,9.43,9.82,13.32
51,0.00663,0.01454,0.001695,0.003279,0.001888,0.003647,0.002768,0.003361,0.007277,0.007277,0.004943,0.00588,0.001992,0.002016,0.004804,0.004431,0.00209,0.00427,0.00155,0.00313,0.0104,0.01327,0.00911,0.0072739,0.00695,0.009533,0.00911,0.00547,0.00742,0.0073,0.009483,0.002324,0.005867,0.001793,0.001992,0.004804,0.004324,0.001568,0.002872,0.0020531,0.007472,0.0067056,0.004761,0.004578, 0.0018390,0.01043,0.01947,0.006917,0.01347,0.01347,0.001852,0.002151,0.002449,0.016014,0.011803,0.012901,0.001686,0.003088,0.00852,0.0086,0.002557,0.001453,0.004033456,0.001304272,0.00323,0.00155,0.00268,0.00128,0.00234,0.001031,0.00722801464241,0.007064255077127,0.006940098168846,0.006794181810016,0.006147140118812,0.00428721,0.008121994838056,0.005583315042265,0.003887715704672,0.00736719296808,0.005879649369945,0.004115418118203,0.007750761990252,0.005759668394251,0.004030786672364,0.007583587055464,0.005637,0.003959,0.007416,0.005527297019266,0.00388436206398,0.007269281577013,0.005425070859747,0.003810046915434,0.007118684284735,0.005323100602925,0.003747059307004,0.006979373595233,0.005230804440813,0.003682416330729,0.006837052600551,0.002486,0.0037727,0.0015282,0.0026229,0.0025058503,0.0038958811,0.0016854259,0.0028275297,0.0484,0.068600274477616,0.092,0.0616,0.0503,0.039,0.012477,0.030268,0.033,0.00009,0.0229,0.0503,0.0503,0.02059881,0.01205613,0.02091,0.0137,0.023077526,0.013852086,0.002014,0.00148,0.00809,0.071,0.00384,0.0188,0.01131,0.00716,0.00302,0.00395,0.0083,0.00659,0.00608,0.00405,0.00184,0.00502,0.01101,10.113,7.12,9.15,9.79,10.41,13.69
52,0.00717,0.01539,0.001864,0.003576,0.002079,0.00398,0.00303,0.003642,0.008038,0.008038,0.005378,0.00646,0.002165,0.002215,0.005283,0.004812,0.00228,0.00462,0.00169,0.00339,0.01137,0.0143,0.00996,0.0079586,0.0076,0.0104227,0.00996,0.00606,0.00819,0.00796,0.010428,0.00252,0.00648,0.001949,0.002165,0.005283,0.004755,0.001734,0.003213,0.0022649,0.00821,0.0073822,0.005266,0.004958, 0.0019450,0.01125,0.02061,0.007658,0.01427,0.01427,0.002018,0.002343,0.002667,0.017439,0.012948,0.014201,0.001864,0.003455,0.00929,0.00944,0.002828,0.001622,0.004295721,0.001470504,0.00349,0.00169,0.00296,0.00135,0.002544,0.00112,0.007737964628963,0.007570362807656,0.007440584836474,0.007289313673945,0.006609925289897,0.00462429,0.00872791506575,0.006007673304409,0.004196202606848,0.007925740044278,0.00632234573879,0.004438060858944,0.008330798493232,0.006193324432206,0.004347303352568,0.00815261202934,0.006065,0.00427,0.007972,0.005945944956519,0.004191168402384,0.007816227863663,0.005837016579384,0.004110318885755,0.007655583037945,0.005728301228058,0.004042424897279,0.007507551606387,0.005629295930886,0.003973391752611,0.007355672611338,0.0026688,0.0042051,0.0016306,0.0029034,0.0027417309,0.004259815,0.0018494979,0.0030996543,0.0483,0.067780628380977,0.094,0.0613,0.0496,0.038,0.013456,0.031563,0.035,0.00009,0.02395,0.0496,0.0496,0.02172198,0.01233804,0.02111,0.01389,0.023696811,0.014231703,0.002231,0.00161,0.00862,0.0754,0.0043,0.0208,0.01218,0.00784,0.00351,0.00454,0.0094,0.00725,0.00694,0.00463,0.00203,0.00568,0.01213,10.549,7.147,9.60,10.16,11.02,14.06
53,0.00773,0.01633,0.002047,0.003884,0.002286,0.004331,0.003309,0.003957,0.00884,0.00884,0.005868,0.00709,0.002355,0.002426,0.005778,0.005198,0.00248,0.00499,0.00185,0.00367,0.01244,0.01543,0.01089,0.0087133,0.00832,0.0113922,0.01089,0.00671,0.00903,0.00871,0.01146,0.002738,0.007127,0.00212,0.002355,0.005778,0.0052,0.001907,0.003584,0.0025056,0.009022,0.0081304,0.005827,0.005363, 0.0020630,0.01216,0.02186,0.008439,0.01512,0.01512,0.002207,0.002562,0.002916,0.01901,0.014195,0.015425,0.002051,0.003854,0.01005,0.01037,0.003088,0.001792,0.004607962,0.001670877,0.00378,0.00185,0.00325,0.00149,0.002759,0.001219,0.008326159742065,0.008156081158274,0.0080164616232,0.007858326731408,0.007100457793409,0.00498598,0.00936760665157,0.006459944320337,0.004526086118095,0.008519133061432,0.00679222820352,0.004782125592096,0.008945146352872,0.006654020237396,0.004686615621112,0.00875555907993,0.006519,0.004601,0.008565,0.00639041618642,0.004517256423998,0.0083960483386,0.006274335685759,0.004431283700443,0.008227478009665,0.006158156941458,0.004356453150629,0.008069758272098,0.006051992617687,0.0042822804958,0.007911704893868,0.0028667,0.0046575,0.0017601,0.0032172,0.0030007045,0.0046592219,0.0020305345,0.0033995824,0.0474,0.067092500455324,0.096,0.0611,0.0464,0.037,0.014465,0.032859,0.039,0.00011,0.02506,0.0486,0.0486,0.02286114,0.01263518,0.02131,0.01412,0.024360844,0.014640994,0.002479,0.00175,0.00921,0.0781,0.00484,0.0231,0.01307,0.00858,0.00409,0.00525,0.0108,0.00797,0.00784,0.00523,0.00225,0.00648,0.01331,10.976,7.178,10.10,10.55,11.65,14.45
54,0.00837,0.0174,0.002244,0.004203,0.002507,0.004698,0.003603,0.00431,0.009682,0.009682,0.006428,0.00774,0.002572,0.00265,0.006289,0.005591,0.0027,0.00541,0.00203,0.00398,0.01361,0.01665,0.0119,0.009533,0.00911,0.0124467,0.0119,0.00742,0.00994,0.00956,0.01259,0.002982,0.007806,0.002315,0.002572,0.006289,0.00566,0.002084,0.003979,0.0027701,0.009915,0.0089576,0.006447,0.005798, 0.0021940,0.01319,0.02325,0.009261,0.01607,0.01607,0.002424,0.00281,0.003196,0.020743,0.015557,0.016881,0.002241,0.004278,0.01082,0.01141,0.003345,0.001972,0.004974707,0.001907629,0.00412,0.00204,0.00369,0.00157,0.002985,0.001329,0.008985137620078,0.008813382519202,0.008660782875387,0.008494517362022,0.007622097065915,0.00537605,0.010043872596105,0.006941080048389,0.004879125180445,0.009146914143085,0.007292705733028,0.005152072560523,0.009596465696646,0.007145118051567,0.005052535515198,0.009395172813401,0.007002,0.004956,0.009196,0.006864224170726,0.004867147392616,0.009011795210226,0.00674057337228,0.004776872774579,0.008836773439258,0.006616386102485,0.004693576392889,0.008668700243633,0.006502644441254,0.004613624971513,0.008506834980964,0.0030948,0.0050194,0.0019246,0.0035536,0.0032849944,0.005097523,0.0022300398,0.003729461,0.0471,0.066539536363066,0.099,0.0609,0.0455,0.036,0.015497,0.034152,0.044,0.00013,0.02624,0.0485,0.0485,0.02400957,0.01295556,0.02152,0.0144,0.025072825,0.015082264,0.002762,0.00191,0.00986,0.0807,0.00549,0.0257,0.014,0.00937,0.00475,0.00611,0.0124,0.00878,0.00889,0.00593,0.0025,0.00744,0.01454,11.473,7.212,10.77,10.95,12.28,14.84
55,0.00911,0.01857,0.002457,0.004534,0.002746,0.005077,0.003912,0.004705,0.010565,0.010565,0.007073,0.00842,0.002823,0.002891,0.006812,0.005994,0.00294,0.00586,0.00223,0.00431,0.01488,0.01798,0.013,0.0104227,0.00996,0.013601,0.013,0.00819,0.01093,0.01047,0.013808,0.003256,0.008519,0.002541,0.002823,0.006812,0.006131,0.002294,0.004425,0.0030534,0.010896,0.0098719,0.007129,0.006271, 0.0023400,0.01438,0.02477,0.010124,0.01712,0.01712,0.002717,0.003171,0.003624,0.022652,0.017024,0.018483,0.002466,0.004758,0.01161,0.01255,0.003616,0.002166,0.005396787,0.002183482,0.00453,0.00228,0.00417,0.00165,0.003221,0.00145,0.009700665284616,0.009528434411255,0.009360934540866,0.009185921762413,0.008188854710045,0.00580469,0.010775382076409,0.007454020872102,0.005259357949214,0.009811739267235,0.007836532305241,0.00555813893306,0.010301234993833,0.007678722778835,0.005454698575973,0.010087009541343,0.007528,0.005347,0.009879,0.007379137451309,0.005251287583305,0.009677488653641,0.007247187269179,0.00515691962686,0.00949588266281,0.007114035607188,0.005064105411849,0.009316207968048,0.006992092473638,0.004977743708528,0.009151044397846,0.0033761,0.0055152,0.0021113,0.003907,0.0035968481,0.0055782956,0.0024493874,0.0040923344,0.047,0.066125726003313,0.101,0.0608,0.0485,0.035,0.016544,0.035442,0.049,0.00014,0.02749,0.0485,0.0485,0.02514995,0.01330244,0.02174,0.01472,0.025836177,0.015557996,0.003089,0.00208,0.01057,0.0825,0.00622,0.0286,0.0149,0.01021,0.00553,0.00712,0.014,0.0097,0.01022,0.00681,0.00276,0.00845,0.01544,12.012,7.596,11.45,11.37,12.92,15.24
56,0.01,0.01989,0.002689,0.004876,0.003003,0.005465,0.004234,0.005146,0.011491,0.011491,0.007818,0.00912,0.003114,0.003151,0.007353,0.006409,0.00321,0.00635,0.00245,0.00468,0.01624,0.01943,0.01421,0.0113922,0.01089,0.0148703,0.01421,0.00903,0.01202,0.01146,0.015105,0.003574,0.009262,0.002803,0.003114,0.007353,0.006618,0.002563,0.004949,0.0033504,0.011976,0.0108822,0.007876,0.006785, 0.0025010,0.01576,0.02643,0.011028,0.01826,0.01826,0.00309,0.003645,0.0042,0.024756,0.018633,0.020246,0.002755,0.005322,0.01249,0.01381,0.003922,0.002393,0.005890516,0.002500966,0.005,0.00254,0.00472,0.00178,0.003469,0.001585,0.010456736609814,0.010283433979212,0.010101559647543,0.009917604068583,0.008798412333159,0.00627225,0.011556062774024,0.008011811928962,0.005677110043532,0.010530940365343,0.008422286720524,0.006002670037331,0.011054246515563,0.008253681526019,0.005894051924742,0.010826687101568,0.008095,0.005774,0.010609,0.007934725526728,0.005672221378036,0.010390561247459,0.0077940570749,0.005572668105401,0.010201376648345,0.007651761376688,0.005470425856829,0.010010121173512,0.007521223816249,0.005377382016962,0.009840385221539,0.0036901,0.0059796,0.0023298,0.0042981,0.0039388176,0.0061056374,0.0026910448,0.0044915374,0.047,0.065855420764035,0.103,0.0607,0.0487,0.034,0.017598,0.036732,0.053,0.00016,0.02881,0.0487,0.0487,0.02629515,0.01368373,0.02199,0.01509,0.026654561,0.016070861,0.003452,0.00226,0.01134,0.0836,0.00709,0.0318,0.01596,0.01119,0.00643,0.00838,0.0158,0.01079,0.01187,0.00791,0.00306,0.00941,0.01678,12.586,8.121,12.20,11.80,13.56,15.66
